regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-20;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-21;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-22;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-23;21;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-24;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-25;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-26;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-27;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-28;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-29;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-30;22;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-05-31;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-01;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-02;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-03;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-04;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-05;23;6495;2;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-06;23;6495;3;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-07;24;6495;7;4;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-08;24;6495;7;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-09;24;6495;9;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-10;24;6495;10;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-11;24;6495;9;-1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-12;24;6495;9;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-13;24;6495;10;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-14;25;6495;9;-1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-15;25;6495;9;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-16;25;6495;11;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-17;25;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-18;25;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-19;25;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-20;25;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-21;26;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-22;26;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-23;26;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-24;26;6495;11;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-25;26;6495;12;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-26;26;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-27;26;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-28;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-29;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-06-30;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-01;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-02;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-03;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-04;27;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-05;28;6495;12;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-06;28;6495;14;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-07;28;6495;14;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-08;28;6495;14;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-09;28;6495;14;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-10;28;6495;14;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-11;28;6495;14;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-12;29;6495;19;5;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-13;29;6495;19;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-14;29;6495;19;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-15;29;6495;20;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-16;29;6495;24;4;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-17;29;6495;24;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-18;29;6495;24;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-19;30;6495;24;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-20;30;6495;38;14;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-21;30;6495;38;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-22;30;6495;39;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-23;30;6495;39;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-24;30;6495;50;11;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-25;30;6495;50;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-26;31;6495;50;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-27;31;6495;62;12;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-28;31;6495;66;4;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-29;31;6495;66;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-30;31;6495;66;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-07-31;31;6495;66;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-01;31;6495;66;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-02;32;6495;66;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-03;32;6495;67;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-04;32;6495;72;5;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-05;32;6495;72;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-06;32;6495;76;4;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-07;32;6495;80;4;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-08;32;6495;81;1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-09;33;6495;81;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-10;33;6495;81;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-11;33;6495;84;3;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-12;33;6495;84;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-13;33;6495;83;-1;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-14;33;6495;85;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-15;33;6495;85;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-16;34;6495;85;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-17;34;6495;87;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-18;34;6495;87;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-19;34;6495;87;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-20;34;6495;89;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-21;34;6495;89;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-22;34;6495;89;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-23;35;6495;89;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-24;35;6495;89;0;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-25;35;6495;92;3;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-26;35;6495;94;2;0;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-27;35;6495;95;1;1;1;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-28;35;6495;95;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-29;35;6495;95;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-30;36;6495;95;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-08-31;36;6495;106;11;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-01;36;6495;109;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-02;36;6495;110;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-03;36;6495;110;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-04;36;6495;110;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-05;36;6495;118;8;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-06;37;6495;118;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-07;37;6495;118;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-08;37;6495;125;7;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-09;37;6495;128;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-10;37;6495;130;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-11;37;6495;130;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-12;37;6495;130;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-13;38;6495;130;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-14;38;6495;135;5;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-15;38;6495;136;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-16;38;6495;139;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-17;38;6495;140;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-18;38;6495;144;4;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-19;38;6495;144;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-20;39;6495;144;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-21;39;6495;144;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-22;39;6495;144;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-23;39;6495;146;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-24;39;6495;146;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-25;39;6495;148;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-26;39;6495;148;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-27;40;6495;148;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-28;40;6495;149;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-29;40;6495;149;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-09-30;40;6495;150;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-01;40;6495;150;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-02;40;6495;155;5;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-03;40;6495;156;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-04;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-05;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-06;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-07;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-08;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-09;41;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-10;41;6495;157;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-11;42;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-12;42;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-13;42;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-14;42;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-15;42;6495;156;-1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-16;42;6495;155;-1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-17;42;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-18;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-19;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-20;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-21;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-22;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-23;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-24;43;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-25;44;6495;155;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-26;44;6495;156;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-27;44;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-28;44;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-29;44;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-30;44;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-10-31;44;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-01;45;6495;156;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-02;45;6495;157;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-03;45;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-04;45;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-05;45;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-06;45;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-07;45;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-08;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-09;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-10;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-11;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-12;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-13;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-14;46;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-15;47;6495;157;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-16;47;6495;158;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-17;47;6495;158;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-18;47;6495;158;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-19;47;6495;159;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-20;47;6495;160;1;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-21;47;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-22;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-23;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-24;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-25;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-26;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-27;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-28;48;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-29;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-11-30;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-01;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-02;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-03;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-04;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-05;49;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-06;50;6495;160;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-07;50;6495;162;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-08;50;6495;162;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-09;50;6495;165;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-10;50;6495;171;6;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-11;50;6495;176;5;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-12;50;6495;176;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-13;51;6495;176;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-14;51;6495;178;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-15;51;6495;187;9;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-16;51;6495;189;2;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-17;51;6495;197;8;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-18;51;6495;206;9;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-19;51;6495;206;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-20;52;6495;206;0;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-21;52;6495;221;15;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-22;52;6495;224;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-23;52;6495;227;3;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-24;52;6495;233;6;1;0;;;0
Norte;RO;Santa Luzia D'Oeste;11;110029;11005;ZONA DA MATA;2020-12-25;52;6495;233;0;1;0;;;0
